tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T5446,Cloud,2025-01-05T23:12:00.000Z,0.500796855,0.99039349,0.120210093,0.394734967,13282,3998,968
T5460,AI,2025-01-06T11:19:00.000Z,0.500796855,0.29707103,0.184990168,0.844413728,7001,978,611
T5465,Sports,2025-01-11T04:40:00.000Z,0.500796855,0.513261985,0.795310612,0.351972157,17949,4197,364
T5468,Sports,2025-01-23T07:48:00.000Z,0.500796855,0.873854878,0.392589986,0.387112057,7198,2116,945
T547,Finance,2025-01-17T17:19:00.000Z,0.89133848,0.390999459,0.326862594,0.83589729,9362,2494,210
T5470,AI,2025-01-18T19:23:00.000Z,0.500796855,0.902508654,0.416125138,0.624558602,18217,635,144
T5480,AI,2025-01-19T07:54:00.000Z,0.500796855,0.579585635,0.413367166,0.977805963,3264,1905,772
T5481,Cloud,2025-01-09T01:26:00.000Z,0.500796855,0.402724435,0.592182666,0.035660359,9187,300,930
T5495,Finance,2025-01-22T02:27:00.000Z,0.500796855,0.259105278,0.429259546,0.702718117,2548,2909,153
T5503,AI,2025-01-14T19:58:00.000Z,0.500796855,0.278048733,0.464486256,0.946996117,10454,4378,992
T5505,Finance,2025-01-05T14:56:00.000Z,0.500796855,0.803638527,0.489221503,0.442188242,15063,3996,789
T5512,Finance,2025-01-06T01:04:00.000Z,0.500796855,0.452311275,0.120542111,0.60527347,18310,4296,348
T5528,Sports,2025-01-20T20:13:00.000Z,0.500796855,0.560368159,0.960466008,0.121802858,2235,2169,216
T553,Cloud,2025-01-22T11:05:00.000Z,0.473509191,0.213751716,0.055723632,0.564376901,7881,1752,743
T5532,Sports,2025-01-04T04:39:00.000Z,0.933662967,0.001920426,0.080367987,0.724615799,16650,2325,460
T5537,Finance,2025-01-19T13:01:00.000Z,0.361114817,7.65E-04,0.856377029,0.504428297,1505,3106,514
T5542,AI,2025-01-01T16:52:00.000Z,0.970138774,0.184937752,0.573376043,0.750161395,8970,254,363
T555,Sports,2025-01-12T09:57:00.000Z,0.500796855,0.873606231,0.435474215,0.68270917,10157,1727,447
T5553,Cloud,2025-01-23T15:24:00.000Z,0.500796855,0.135058664,0.558580294,0.473900547,77,4516,501
T5559,Sports,2025-01-11T12:17:00.000Z,0.500796855,0.529255889,0.626605596,0.704375708,7905,4778,957
T5563,Sports,2025-01-06T00:55:00.000Z,0.500796855,0.789122472,0.925133409,0.026263885,16432,1933,803
T5579,Cloud,2025-01-06T16:09:00.000Z,0.500796855,0.850094494,0.492344545,0.704652183,10979,1150,692
T5592,AI,2025-01-01T16:02:00.000Z,0.533391117,0.49738816,0.405905323,0.837438459,17178,4645,542
T5598,AI,2025-01-19T11:58:00.000Z,0.500796855,0.474640792,0.687235067,0.565411509,19351,2182,725
T5613,AI,2025-01-03T22:07:00.000Z,0.500796855,0.98097268,0.142853534,0.232995533,643,2394,566
T5622,Cloud,2025-01-22T05:23:00.000Z,0.500796855,0.576211308,0.207690692,0.250376721,16421,2171,160
T5628,Sports,2025-01-18T20:59:00.000Z,0.500796855,0.789694755,0.492344545,0.454112458,3937,3765,423
T5635,Finance,2025-01-01T23:05:00.000Z,0.18223593,0.76032282,0.492344545,0.650610036,10744,1282,881
T5636,Sports,2025-01-03T18:19:00.000Z,0.500796855,0.311539777,0.71241013,0.950436255,10130,4690,2
T5639,Cloud,2025-01-04T19:56:00.000Z,0.500796855,0.352191621,0.654311098,0.884921821,797,4438,210
T565,Finance,2025-01-03T09:41:00.000Z,0.64115053,0.976573761,0.376446653,0.110789812,12968,2504,457
T5656,AI,2025-01-12T00:45:00.000Z,0.855544196,0.724000315,0.316411231,0.365372792,7761,2959,381
T5659,Sports,2025-01-10T13:32:00.000Z,0.260684365,0.54604525,0.492344545,0.121846548,593,2131,6
T5706,Finance,2025-01-13T13:17:00.000Z,0.500796855,0.691949725,0.492344545,0.891722159,10287,1600,708
T5719,Cloud,2025-01-14T00:35:00.000Z,0.59199524,0.987851891,0.788998725,0.929040352,10471,1563,984
T572,AI,2025-01-08T07:53:00.000Z,0.500796855,0.884627042,0.498250148,0.729790802,12424,688,694
T5733,Cloud,2025-01-17T03:09:00.000Z,0.092939078,0.858052219,0.772136532,0.926916164,19233,2390,493
T5735,Sports,2025-01-22T03:03:00.000Z,0.500796855,0.097321898,0.744486065,0.678489883,15979,333,501
T574,Cloud,2025-01-21T11:59:00.000Z,0.500796855,0.067160958,0.258503019,0.999335459,218,359,765
T5749,AI,2025-01-08T18:31:00.000Z,0.500796855,0.729050677,0.492344545,0.269298651,10594,3948,849
T5765,AI,2025-01-23T19:58:00.000Z,0.500796855,0.083855355,0.307573642,0.093807211,3130,3630,924
T5767,Sports,2025-01-02T22:16:00.000Z,0.500796855,0.691383139,0.216628891,0.477380572,16245,421,821
T5781,Sports,2025-01-16T22:38:00.000Z,0.61236726,0.216985762,0.922321883,0.396709374,19002,1549,484
T5803,Cloud,2025-01-19T20:41:00.000Z,0.500796855,0.875971477,0.597207161,0.323538425,18044,4768,865
T5807,AI,2025-01-05T11:57:00.000Z,0.500796855,0.851058156,0.111109734,0.605618377,18011,2744,358
T5819,Finance,2025-01-14T07:41:00.000Z,0.500796855,0.928865034,0.10985795,0.621444335,337,2494,744
T5856,AI,2025-01-10T09:48:00.000Z,0.500796855,0.166308938,0.312227579,0.255508973,17714,456,908
T586,Finance,2025-01-22T22:00:00.000Z,0.500796855,0.115623442,0.913977355,0.17993659,8507,1640,501
T5860,Cloud,2025-01-06T06:44:00.000Z,0.500796855,0.276444515,0.731081074,0.98795986,6643,2561,458
T5869,Finance,2025-01-16T08:32:00.000Z,0.500796855,0.266075895,0.731807015,0.351280529,15466,2378,637
T5873,Finance,2025-01-09T19:02:00.000Z,0.500796855,0.329669733,0.161504376,0.631379929,18142,2475,746
T5883,AI,2025-01-22T18:12:00.000Z,0.500796855,0.191073792,0.652548229,0.278479679,1378,2027,481
T5884,Cloud,2025-01-11T04:33:00.000Z,0.783720973,0.723494873,0.871470732,0.931265659,8190,911,366
T5889,Finance,2025-01-14T07:32:00.000Z,0.500796855,0.437686034,0.492344545,0.475999014,18484,2622,398
T5906,Finance,2025-01-12T17:12:00.000Z,0.862723394,0.134470567,0.48018299,0.963918705,9334,4460,693
T5919,AI,2025-01-23T16:54:00.000Z,0.500796855,0.122450384,0.186639034,0.270269879,9480,1548,501
T5922,AI,2025-01-03T14:37:00.000Z,0.796287318,0.474201403,0.143872702,0.500661938,12040,1338,157
T5936,AI,2025-01-20T08:07:00.000Z,0.500796855,0.951554022,0.816458019,0.157480054,13340,4781,778
T5951,Cloud,2025-01-17T02:59:00.000Z,0.399025321,0.624761607,0.583006748,0.028814881,10671,346,286
T5952,AI,2025-01-15T11:46:00.000Z,0.500796855,0.522129031,0.191380951,0.784935374,75,4190,117
T5958,AI,2025-01-01T22:37:00.000Z,0.500796855,0.804177277,0.276815891,0.578143942,16203,4127,0
T5969,Cloud,2025-01-12T07:11:00.000Z,0.500796855,0.531648183,0.492344545,0.883591569,1909,3845,535
T5971,Cloud,2025-01-06T04:41:00.000Z,0.215602703,0.876009738,0.95776155,0.837645113,12715,4165,661
T598,Finance,2025-01-05T11:36:00.000Z,0.646663002,0.442036186,0.45046672,0.405135895,17125,2494,787
T5984,Sports,2025-01-02T08:51:00.000Z,0.500796855,0.877758195,0.780257856,0.805913276,16212,225,637
T5985,AI,2025-01-20T19:39:00.000Z,0.500796855,0.447049047,0.103341105,0.826158346,6954,664,108
T5986,Cloud,2025-01-07T11:21:00.000Z,0.500796855,0.894141283,0.553831218,0.523810093,14336,107,794
T6001,Cloud,2025-01-18T08:11:00.000Z,0.785510369,0.349620403,0.837688896,0.748581792,12474,3153,837
T6008,Cloud,2025-01-04T17:02:00.000Z,0.711259315,0.46543265,0.820254968,0.786891848,10750,4893,252
T601,Sports,2025-01-10T18:21:00.000Z,0.500796855,0.723610299,0.459698194,0.635956169,10773,1742,409
T6020,AI,2025-01-16T16:11:00.000Z,0.500796855,0.130752307,0.03571036,0.01706684,14764,359,387
T603,Finance,2025-01-13T19:31:00.000Z,0.500796855,0.337646534,0.664626767,0.959587603,11873,23,277
T6042,AI,2025-01-19T04:17:00.000Z,0.500796855,0.513552537,0.702930376,0.594698505,18928,3895,459
T6044,AI,2025-01-14T17:19:00.000Z,0.500796855,0.49738816,0.943539262,0.547951013,11210,1015,715
T6048,Sports,2025-01-18T01:47:00.000Z,0.838671722,0.968734988,0.785051798,0.742123787,456,4616,820
T605,AI,2025-01-18T11:36:00.000Z,0.815612782,0.597906848,0.757459376,0.960158083,12361,2023,436
T6051,Finance,2025-01-14T19:26:00.000Z,0.500796855,0.922085288,0.30323613,0.651186552,12165,922,966
T6056,Cloud,2025-01-07T17:39:00.000Z,0.500796855,0.846540907,0.87714664,0.751119843,15505,882,311
T6065,Cloud,2025-01-19T01:21:00.000Z,0.032553045,0.933440363,0.464512394,0.757499664,16009,2494,142
T6077,Finance,2025-01-20T04:41:00.000Z,0.500796855,0.719798109,0.606199265,0.020563826,18959,1512,242
T6079,Sports,2025-01-08T06:35:00.000Z,0.214357997,0.84011624,0.3394446,0.670014609,6309,1090,238
T608,Cloud,2025-01-06T11:46:00.000Z,0.490518037,0.12273177,0.86589968,0.173834975,7749,1571,149
T6093,Finance,2025-01-07T06:29:00.000Z,0.500796855,0.730364612,0.137687608,0.464204783,5454,1759,959
T6099,Cloud,2025-01-09T04:34:00.000Z,0.500796855,0.992457685,0.381652065,0.854787229,1973,279,150
T6104,AI,2025-01-09T23:44:00.000Z,0.230786814,0.291551245,0.277134291,0.92647383,3512,2913,987
T6124,Finance,2025-01-09T02:23:00.000Z,0.500796855,0.455364601,0.709914592,0.307338326,16937,4377,251
T6131,Finance,2025-01-21T15:17:00.000Z,0.817368396,0.702511922,0.78633457,0.727014336,13932,2094,214
T6133,Finance,2025-01-22T16:12:00.000Z,0.316594439,0.824924684,0.987566787,0.148733862,12363,2494,225
T6145,Cloud,2025-01-17T06:27:00.000Z,0.605587938,0.719547843,0.689299384,0.728990126,15915,3742,811
T615,Finance,2025-01-17T22:26:00.000Z,0.500796855,0.796136891,0.081497832,0.257813932,10130,1900,452
T6157,Sports,2025-01-16T20:31:00.000Z,0.65377463,0.884282597,0.552592004,0.263152916,1114,3638,369
T6171,AI,2025-01-08T15:13:00.000Z,0.500796855,0.585613584,0.680442479,0.047539035,2988,4869,113
T6179,Finance,2025-01-07T11:58:00.000Z,0.143595573,0.562435312,0.077456763,0.408895321,14382,42,508
T6182,Cloud,2025-01-07T19:40:00.000Z,0.408922898,0.752482095,0.151756607,0.352498216,2146,644,947
T6194,Finance,2025-01-21T19:56:00.000Z,0.500796855,0.281933612,0.124801722,0.076866351,10130,2521,803
T6210,AI,2025-01-16T18:10:00.000Z,0.353917249,0.075985964,0.932504305,0.266110766,2516,2535,755
T6213,Sports,2025-01-02T02:11:00.000Z,0.545490756,0.355148008,0.630267131,0.745170116,2801,2494,227
T6217,Cloud,2025-01-11T22:31:00.000Z,0.500796855,0.839138328,0.774926321,0.785236678,19714,1649,95
T623,AI,2025-01-05T22:40:00.000Z,0.500796855,0.956547874,0.397534889,0.082969961,8559,1278,655
T624,Sports,2025-01-10T19:54:00.000Z,0.281941733,0.391883422,0.891160321,0.422382765,11203,3875,543
T6246,Cloud,2025-01-16T01:03:00.000Z,0.903652395,0.167149038,0.408120512,0.812510743,3136,332,498
T6248,Sports,2025-01-01T07:35:00.000Z,0.8427067,0.987480139,0.331884833,0.333354715,4472,2844,338
T6257,Finance,2025-01-18T05:40:00.000Z,0.556261372,0.710560963,0.364167291,0.487593309,8386,1615,925
T6279,AI,2025-01-11T21:51:00.000Z,0.186644793,0.879593107,0.52332105,0.650722027,10767,1291,541
T6281,Finance,2025-01-12T03:05:00.000Z,0.500796855,0.926373035,0.763598518,0.51479675,15874,4549,472
T6283,AI,2025-01-21T12:02:00.000Z,0.500796855,0.49738816,0.619241523,0.439589856,13692,3638,756
T6285,Finance,2025-01-01T04:48:00.000Z,0.500796855,0.471197284,0.175394693,0.378215855,10622,487,660
T6297,Cloud,2025-01-20T13:08:00.000Z,0.414369823,0.412237686,0.889568882,0.504428297,15087,2760,833
T630,Cloud,2025-01-20T06:54:00.000Z,0.500796855,0.109597327,0.617576059,0.671524242,6343,4243,393
T6307,Sports,2025-01-19T18:01:00.000Z,0.529689243,0.515127684,0.361670636,0.527627235,10930,1805,838
T6318,Cloud,2025-01-14T08:09:00.000Z,0.359374961,0.170370489,0.195673963,0.943400459,14133,2494,569
T6393,AI,2025-01-18T02:18:00.000Z,0.500796855,0.629854648,0.090444887,0.135021504,13272,2190,864
T6400,Finance,2025-01-17T14:38:00.000Z,0.458100465,0.785904641,0.069893915,0.263393892,9943,1042,133
T641,AI,2025-01-05T09:05:00.000Z,0.494462122,0.870914716,0.881112969,0.471287602,381,1002,186
T6412,Cloud,2025-01-02T23:04:00.000Z,0.801973731,0.609825655,0.276260925,0.962925013,11278,1610,663
T6414,Cloud,2025-01-21T04:09:00.000Z,0.500796855,0.800060007,0.366562818,0.687734153,14465,4924,203
T642,AI,2025-01-07T17:41:00.000Z,0.500796855,0.057583948,0.813956791,0.722410244,15212,463,954
T6427,Cloud,2025-01-12T22:18:00.000Z,0.500796855,0.434581215,0.564895949,0.632474086,15017,1003,201
T6430,Sports,2025-01-23T15:25:00.000Z,0.776487894,0.08516155,0.417533559,0.287501037,1376,4233,965
T6452,Sports,2025-01-22T12:15:00.000Z,0.298177511,0.570555882,0.729245008,0.298636741,12920,3566,501
T6453,Sports,2025-01-12T17:26:00.000Z,0.938858064,0.672366994,0.203241569,0.782333714,2336,2851,554
T6454,Cloud,2025-01-17T20:14:00.000Z,0.081008561,0.11004222,0.872873142,0.340271195,510,2835,931
T6480,Sports,2025-01-09T20:05:00.000Z,0.365394676,0.146208749,0.790295388,0.370916081,12704,3260,582
T6482,Finance,2025-01-11T08:18:00.000Z,0.500796855,0.49738816,0.883135816,0.444351379,5658,4687,723
T6488,AI,2025-01-13T15:02:00.000Z,0.180656752,0.33363588,0.701330242,0.899665502,5275,462,12
T6528,Sports,2025-01-20T20:10:00.000Z,0.775671357,0.752066813,0.806115881,0.396209172,5247,3334,501
T653,Sports,2025-01-12T13:30:00.000Z,0.500796855,0.769554866,0.868692377,0.829086926,11144,2787,795
T6569,Finance,2025-01-13T03:56:00.000Z,0.587337347,0.321848679,0.616652008,0.504428297,547,2379,683
T6574,Cloud,2025-01-11T22:14:00.000Z,0.500796855,0.24602254,0.260188422,0.316226518,2596,2647,8
T6629,Cloud,2025-01-05T10:31:00.000Z,0.500796855,0.161063677,0.809621449,0.504428297,19394,660,811
T6633,AI,2025-01-21T01:15:00.000Z,0.615324454,0.260887743,0.492344545,0.020076912,16508,1766,950
T6654,Sports,2025-01-08T07:30:00.000Z,0.824478084,0.803375945,0.823549654,0.106807378,10071,528,392
T667,Cloud,2025-01-15T17:01:00.000Z,0.500796855,0.794828467,0.598109514,0.28442426,16939,4873,59
T6675,Sports,2025-01-05T18:32:00.000Z,0.500796855,0.187741833,0.974247152,0.430104816,9925,2870,146
T6678,AI,2025-01-03T03:15:00.000Z,0.266761159,0.642283749,0.134493582,0.94361678,11044,2308,424
T6685,Finance,2025-01-07T07:42:00.000Z,0.500796855,0.188061513,0.909555038,0.502806088,2362,2623,404
T6690,Finance,2025-01-14T04:24:00.000Z,0.419742218,0.046221947,0.395622575,0.342450649,12931,786,619
T6703,Cloud,2025-01-07T23:59:00.000Z,0.788476054,0.518688489,0.406164941,0.066444833,11435,2451,810
T6727,Cloud,2025-01-20T05:43:00.000Z,0.218401418,0.656174069,0.492344545,0.62838877,10130,4605,657
T673,Cloud,2025-01-23T03:38:00.000Z,0.759227867,0.369413951,0.953401482,0.062541791,2742,3227,935
T6735,Finance,2025-01-08T08:15:00.000Z,0.06011971,0.710979526,0.896624323,0.553587046,10130,2522,57
T6743,Finance,2025-01-11T19:19:00.000Z,0.500796855,0.059257198,0.009045661,0.243534337,2078,3506,259
T6749,Finance,2025-01-02T15:58:00.000Z,0.64120801,0.480205857,0.836747467,0.714074721,1965,4365,726
T6753,Cloud,2025-01-11T00:43:00.000Z,0.635603105,0.816249979,0.246164013,0.262862419,12166,2354,265
T6756,Finance,2025-01-08T13:31:00.000Z,0.335605878,0.49738816,0.242389798,0.619473765,1569,1964,180
T6763,Finance,2025-01-08T17:13:00.000Z,0.500796855,0.59989087,0.977867694,0.97810728,1376,278,122
T6766,AI,2025-01-15T23:03:00.000Z,0.500796855,0.49738816,0.035881656,0.728148415,3812,165,810
T6769,Sports,2025-01-13T11:23:00.000Z,0.500796855,0.447116126,0.570991997,0.979787985,15818,2406,151
T6776,AI,2025-01-10T14:48:00.000Z,0.500796855,0.511839046,0.575920666,0.608069928,543,3956,580
T6779,Finance,2025-01-08T22:27:00.000Z,0.500796855,0.57134486,0.417614814,0.309550431,6732,526,525
T6782,AI,2025-01-07T08:54:00.000Z,0.630101779,0.74871558,0.450438278,0.92538804,6119,2524,264
T6791,AI,2025-01-09T08:33:00.000Z,0.372713333,0.736448986,0.416426364,0.568955684,17350,682,334
T680,AI,2025-01-15T23:01:00.000Z,0.500796855,0.174336095,0.732555487,0.780368841,19898,4721,468
T6822,Finance,2025-01-15T03:56:00.000Z,0.500796855,0.493749388,0.703578739,0.313990811,14793,3534,952
T6829,AI,2025-01-07T01:09:00.000Z,0.117368794,0.334475903,0.773216853,0.72846941,11451,2754,40
T6836,Cloud,2025-01-03T09:23:00.000Z,0.500796855,0.49738816,0.002925414,0.296667914,224,1103,293
T6838,AI,2025-01-14T11:15:00.000Z,0.500796855,0.939298755,0.345112914,0.864253559,2464,2686,24
T6846,Finance,2025-01-05T10:12:00.000Z,0.985287292,0.981449376,0.055499766,0.116846346,13518,4937,764
T6874,Cloud,2025-01-18T23:53:00.000Z,0.970234714,0.183724761,0.973332519,0.36397662,12699,3915,114
T6876,Sports,2025-01-02T23:47:00.000Z,0.475511037,0.086840664,0.630991476,0.79283922,18981,385,8
T6884,AI,2025-01-06T13:04:00.000Z,0.500796855,0.474039187,0.624372771,0.504428297,12886,3668,578
T6895,Cloud,2025-01-06T00:03:00.000Z,0.35306558,0.819226853,0.158718778,0.811699751,17810,198,479
T6906,Finance,2025-01-06T12:52:00.000Z,0.549185222,0.633032622,0.350784339,0.954244082,8202,4782,227
T6923,Cloud,2025-01-13T16:48:00.000Z,0.500796855,0.466794123,0.607364822,0.392907644,7154,1741,389
T6927,Finance,2025-01-11T01:00:00.000Z,0.494267306,0.399055948,0.517495451,0.755671266,12015,174,516
T6928,Cloud,2025-01-23T00:52:00.000Z,0.009013314,0.028066919,0.807869922,0.353790091,10130,3732,643
T6930,AI,2025-01-23T00:52:00.000Z,0.42549242,0.301936152,0.410547926,0.377368173,4605,1639,417
T6935,Finance,2025-01-12T14:47:00.000Z,0.012564561,0.450945203,0.372542402,0.976721496,2189,2434,501
T6943,Sports,2025-01-15T12:54:00.000Z,0.026758468,0.522179981,0.53934594,0.697379024,17737,3439,18
T696,AI,2025-01-08T22:44:00.000Z,0.500796855,0.109135508,0.423561545,0.810714301,2416,2419,516
T6964,Sports,2025-01-23T05:30:00.000Z,0.500796855,0.65038987,0.634899093,0.99515451,15427,4990,739
T6966,Finance,2025-01-20T21:15:00.000Z,0.067067352,0.149231279,0.780171811,0.92037741,6530,4005,681
T6968,Finance,2025-01-08T09:38:00.000Z,0.290716739,0.738664013,0.640054453,0.015139622,1357,294,466
T6969,AI,2025-01-16T10:43:00.000Z,0.500796855,0.094557015,0.142225098,0.895353069,8407,3445,693
T6970,Cloud,2025-01-20T06:15:00.000Z,0.500796855,0.087531635,0.267500052,0.013703219,18495,3047,984
T7003,AI,2025-01-16T18:11:00.000Z,0.500796855,0.642952287,0.712913019,0.92366288,6802,4364,99
T7005,Cloud,2025-01-23T22:34:00.000Z,0.500796855,0.252410849,0.798994584,0.292816946,3424,219,508
T7011,Finance,2025-01-01T04:21:00.000Z,0.500796855,0.993320129,0.492344545,0.436646899,3817,2026,561
T7031,Finance,2025-01-14T03:02:00.000Z,0.500796855,0.105299837,0.541241537,0.176672356,3143,4498,216
T704,Sports,2025-01-15T09:51:00.000Z,0.500796855,0.49738816,0.21247492,0.135909276,18457,2816,145
T7049,Sports,2025-01-10T14:01:00.000Z,0.500796855,0.443855423,0.086868159,0.661555361,2791,1689,474
T7051,Sports,2025-01-07T03:20:00.000Z,0.500796855,0.501414323,0.37412713,0.312986952,7496,3619,305
T7064,Sports,2025-01-06T02:11:00.000Z,0.500796855,0.990097662,0.015335112,0.864551595,8589,2066,595
T7066,Finance,2025-01-09T10:11:00.000Z,0.500796855,0.521358155,0.290506771,0.256549614,1941,1713,506
T7082,Cloud,2025-01-05T11:26:00.000Z,0.037621828,0.380129429,0.755140538,0.055010849,19131,107,757
T7088,Finance,2025-01-14T18:10:00.000Z,0.500796855,0.789018658,0.368651202,0.165869892,15124,1135,276
T7093,Cloud,2025-01-10T22:27:00.000Z,0.424249365,0.853215083,0.348505063,0.680294868,18188,2421,41
T7097,AI,2025-01-19T20:38:00.000Z,0.500796855,0.783516196,0.972066111,0.653011409,561,1609,501
T710,AI,2025-01-11T15:15:00.000Z,0.980811664,0.268314384,0.386344859,0.268371154,454,204,642
T7102,Finance,2025-01-23T18:08:00.000Z,0.19389177,0.892559247,0.416393837,0.25673749,13606,983,250
T7103,Finance,2025-01-17T18:45:00.000Z,0.500796855,0.535491153,0.974249074,0.064319738,18608,2577,119
T7106,Cloud,2025-01-24T03:03:00.000Z,0.500796855,0.61837159,0.104418631,0.416681905,10130,168,501
T7107,Sports,2025-01-09T17:48:00.000Z,0.66563587,0.937052508,0.881196902,0.939124134,7521,2690,174
T7108,AI,2025-01-19T20:41:00.000Z,0.500796855,0.02095427,0.54796641,0.772905034,14707,2615,153
T7110,Sports,2025-01-11T23:56:00.000Z,0.500796855,0.195673623,0.492344545,0.504428297,17338,331,589
T7115,Cloud,2025-01-06T00:48:00.000Z,0.959689978,0.932289104,0.871205176,0.819601081,17778,3901,382
T7146,Cloud,2025-01-17T20:16:00.000Z,0.841021618,0.49738816,0.419334109,0.647615326,19707,970,99
T7149,Finance,2025-01-17T15:50:00.000Z,0.525834013,0.590283008,0.492344545,0.115449766,16051,1090,49
T7157,Cloud,2025-01-23T11:29:00.000Z,0.502566228,0.149130337,0.138173612,0.965193265,11548,2427,779
T7179,Sports,2025-01-09T08:04:00.000Z,0.76254405,0.369886499,0.193188132,0.545970151,4503,2556,128
T7195,Sports,2025-01-17T23:02:00.000Z,0.762320062,0.613721631,0.053259051,0.724972672,14577,1927,250
T7214,AI,2025-01-17T11:23:00.000Z,0.500796855,0.415912553,0.894122362,0.001437185,16036,627,565
T7223,Cloud,2025-01-16T11:28:00.000Z,0.500796855,0.829288206,0.099562497,0.641185233,2628,2162,917
T7238,AI,2025-01-16T06:18:00.000Z,0.30468775,0.311706966,0.615342828,0.563885852,11161,43,523
T7249,Cloud,2025-01-17T13:53:00.000Z,0.641539545,0.648661275,0.999444493,0.989476385,15137,4004,473
T7250,Finance,2025-01-06T18:23:00.000Z,0.159871208,0.09075469,0.974640143,0.504428297,10991,3736,632
T7258,Finance,2025-01-04T20:56:00.000Z,0.500796855,0.433640471,0.492344545,0.63395648,7340,2206,730
